transcript,moduleColor,cluster_id
AT3G14940.1,turquoise,7A
AT3G15080.1,turquoise,7A
AT3G15150.1,turquoise,7A
AT3G15460.1,turquoise,7A
AT3G15510.1,turquoise,7A
AT3G15850.1,turquoise,7A
AT3G15950.1,turquoise,7A
AT3G16080.1,turquoise,7A
AT3G16100.1,turquoise,7A
AT3G16175.1,turquoise,7A
AT3G16310.1,turquoise,7A
AT3G16480.1,turquoise,7A
AT3G16810.1,turquoise,7A
AT3G16840.1,turquoise,7A
AT3G16840.2,turquoise,7A
AT3G17040.2,turquoise,7A
AT3G17130.1,turquoise,7A
AT3G17330.1,turquoise,7A
AT3G17450.1,turquoise,7A
AT3G17465.1,turquoise,7A
AT3G17609.3,turquoise,7A
AT3G17800.1,turquoise,7A
AT3G17830.1,turquoise,7A
AT3G17970.1,turquoise,7A
AT3G18130.1,turquoise,7A
at3g18217,turquoise,7A
AT3G18490.1,turquoise,7A
AT3G18600.1,turquoise,7A
AT3G19030.1,turquoise,7A
AT3G19170.1,turquoise,7A
AT3G19360.1,turquoise,7A
AT3G19440.1,turquoise,7A
AT3G19480.1,turquoise,7A
AT3G19620.1,turquoise,7A
AT3G19700.1,turquoise,7A
AT3G19710.1,turquoise,7A
AT3G19720.1,turquoise,7A
AT3G19720.2,turquoise,7A
AT3G19740.1,turquoise,7A
AT3G20000.1,turquoise,7A
AT3G20050.1,turquoise,7A
AT3G20540.1,turquoise,7A
AT3G21110.1,turquoise,7A
AT3G21110.3,turquoise,7A
AT3G21300.1,turquoise,7A
AT3G21540.1,turquoise,7A
AT3G21670.1,turquoise,7A
AT3G21820.1,turquoise,7A
AT3G22060.1,turquoise,7A
AT3G22320.1,turquoise,7A
AT3G22330.1,turquoise,7A
AT3G22520.1,turquoise,7A
AT3G22660.1,turquoise,7A
AT3G22740.1,turquoise,7A
AT3G22840.1,turquoise,7A
AT3G23030.1,turquoise,7A
AT3G23070.1,turquoise,7A
AT3G23620.1,turquoise,7A
AT3G23830.1,turquoise,7A
AT3G23830.2,turquoise,7A
AT3G23920.1,turquoise,7A
AT3G23930.1,turquoise,7A
AT3G23990.1,turquoise,7A
AT3G24080.1,turquoise,7A
AT3G24170.1,turquoise,7A
AT3G24170.2,turquoise,7A
AT3G24430.1,turquoise,7A
AT3G24480.1,turquoise,7A
AT3G24530.1,turquoise,7A
AT3G24780.1,turquoise,7A
AT3G25585.1,turquoise,7A
AT3G25940.1,turquoise,7A
AT3G26570.1,turquoise,7A
AT3G26570.2,turquoise,7A
AT3G26990.1,turquoise,7A
AT3G27050.1,turquoise,7A
AT3G27090.1,turquoise,7A
AT3G27170.1,turquoise,7A
AT3G27180.1,turquoise,7A
AT3G27280.1,turquoise,7A
AT3G28100.1,turquoise,7A
AT3G29030.1,turquoise,7A
AT3G29770.1,turquoise,7A
AT3G43590.1,turquoise,7A
AT3G43600.1,turquoise,7A
AT3G44380.1,turquoise,7A
AT3G44480.1,turquoise,7A
AT3G44590.1,turquoise,7A
AT3G44750.1,turquoise,7A
AT3G44970.2,turquoise,7A
AT3G45210.1,turquoise,7A
AT3G46550.1,turquoise,7A
AT3G46880.2,turquoise,7A
AT3G47290.1,turquoise,7A
AT3G47580.1,turquoise,7A
AT3G47750.1,turquoise,7A
AT3G47930.1,turquoise,7A
AT3G48560.1,turquoise,7A
AT3G48800.1,turquoise,7A
AT3G49060.3,turquoise,7A
AT3G49080.1,turquoise,7A
AT3G49100.2,turquoise,7A
AT3G49140.1,turquoise,7A
AT3G49180.1,turquoise,7A
AT3G49240.1,turquoise,7A
AT3G49250.1,turquoise,7A
AT3G49680.1,turquoise,7A
AT3G49900.2,turquoise,7A
AT3G49990.1,turquoise,7A
AT3G50560.1,turquoise,7A
AT3G50790.1,turquoise,7A
AT3G50825.1,turquoise,7A
AT3G51080.1,turquoise,7A
AT3G51800.1,turquoise,7A
AT3G51870.1,turquoise,7A
AT3G51895.2,turquoise,7A
AT3G51950.1,turquoise,7A
AT3G52140.1,turquoise,7A
AT3G52660.1,turquoise,7A
AT3G52720.3,turquoise,7A
AT3G52740.1,turquoise,7A
AT3G53940.1,turquoise,7A
AT3G54470.1,turquoise,7A
AT3G54600.1,turquoise,7A
AT3G54660.1,turquoise,7A
AT3G54760.1,turquoise,7A
AT3G54830.1,turquoise,7A
AT3G55010.1,turquoise,7A
AT3G55280.1,turquoise,7A
AT3G55340.1,turquoise,7A
AT3G55480.2,turquoise,7A
AT3G55510.1,turquoise,7A
AT3G55560.1,turquoise,7A
AT3G55605.1,turquoise,7A
AT3G55610.1,turquoise,7A
AT3G55690.1,turquoise,7A
AT3G56070.1,turquoise,7A
AT3G56120.1,turquoise,7A
AT3G56150.1,turquoise,7A
AT3G56590.1,turquoise,7A
AT3G56990.1,turquoise,7A
AT3G57000.1,turquoise,7A
AT3G57010.1,turquoise,7A
AT3G57020.1,turquoise,7A
AT3G57020.2,turquoise,7A
AT3G57040.1,turquoise,7A
AT3G57150.1,turquoise,7A
AT3G57180.1,turquoise,7A
AT3G57290.1,turquoise,7A
AT3G57490.1,turquoise,7A
AT3G57530.1,turquoise,7A
AT3G57660.2,turquoise,7A
AT3G57940.1,turquoise,7A
AT3G58660.1,turquoise,7A
AT3G58700.1,turquoise,7A
AT3G58990.1,turquoise,7A
AT3G59020.2,turquoise,7A
AT3G59040.1,turquoise,7A
AT3G59430.2,turquoise,7A
AT3G59670.1,turquoise,7A
AT3G59750.1,turquoise,7A
AT3G59780.1,turquoise,7A
AT3G60360.1,turquoise,7A
AT3G60840.1,turquoise,7A
AT3G61415.1,turquoise,7A
AT3G61420.1,turquoise,7A
AT3G61670.1,turquoise,7A
AT3G61890.1,turquoise,7A
AT3G62310.1,turquoise,7A
AT3G62310.2,turquoise,7A
AT3G62460.1,turquoise,7A
AT3G62910.1,turquoise,7A
AT3G63130.2,turquoise,7A
AT3G63140.1,turquoise,7A
AT4G00030.1,turquoise,7A
AT4G00620.1,turquoise,7A
AT4G01560.1,turquoise,7A
AT4G01883.1,turquoise,7A
AT4G02400.1,turquoise,7A
AT4G02420.1,turquoise,7A
AT4G02560.1,turquoise,7A
AT4G02790.1,turquoise,7A
AT4G02820.1,turquoise,7A
AT4G02920.2,turquoise,7A
AT4G02930.1,turquoise,7A
AT4G04610.1,turquoise,7A
AT4G04670.1,turquoise,7A
AT4G04850.2,turquoise,7A
AT4G04940.1,turquoise,7A
AT4G05410.1,turquoise,7A
AT4G07095.1,turquoise,7A
AT4G08870.1,turquoise,7A
AT4G08870.2,turquoise,7A
AT4G09030.1,turquoise,7A
AT4G09035.1,turquoise,7A
AT4G09510.1,turquoise,7A
AT4G09650.1,turquoise,7A
AT4G09730.1,turquoise,7A
AT4G09750.1,turquoise,7A
AT4G09980.1,turquoise,7A
AT4G10040.1,turquoise,7A
AT4G10060.1,turquoise,7A
AT4G10090.1,turquoise,7A
AT4G10320.1,turquoise,7A
AT4G10450.1,turquoise,7A
AT4G10620.1,turquoise,7A
AT4G11280.1,turquoise,7A
AT4G11420.1,turquoise,7A
AT4G11460.3,turquoise,7A
AT4G12030.1,turquoise,7A
AT4G12030.2,turquoise,7A
AT4G12790.2,turquoise,7A
AT4G13430.1,turquoise,7A
AT4G13560.1,turquoise,7A
AT4G13570.2,turquoise,7A
AT4G13572.1,turquoise,7A
AT4G13575.1,turquoise,7A
AT4G13750.1,turquoise,7A
AT4G13770.1,turquoise,7A
AT4G13780.1,turquoise,7A
AT4G14040.1,turquoise,7A
AT4G14210.1,turquoise,7A
AT4G14680.1,turquoise,7A
AT4G15020.2,turquoise,7A
AT4G15430.2,turquoise,7A
AT4G15640.1,turquoise,7A
AT4G15770.1,turquoise,7A
AT4G15850.1,turquoise,7A
AT4G16141.1,turquoise,7A
AT4G16390.1,turquoise,7A
AT4G16630.1,turquoise,7A
AT4G16680.1,turquoise,7A
AT4G16700.1,turquoise,7A
AT4G16980.1,turquoise,7A
AT4G16983.1,turquoise,7A
AT4G16990.15,turquoise,7A
AT4G17520.1,turquoise,7A
AT4G17530.1,turquoise,7A
AT4G17550.1,turquoise,7A
AT4G18215.1,turquoise,7A
AT4G18905.1,turquoise,7A
AT4G19210.1,turquoise,7A
AT4G19610.1,turquoise,7A
AT4G19710.2,turquoise,7A
AT4G19830.1,turquoise,7A
AT4G20020.2,turquoise,7A
AT4G20070.1,turquoise,7A
AT4G20300.2,turquoise,7A
AT4G20910.2,turquoise,7A
AT4G21100.1,turquoise,7A
AT4G21740.1,turquoise,7A
AT4G21760.2,turquoise,7A
AT4G21880.1,turquoise,7A
AT4G21900.1,turquoise,7A
AT4G22200.1,turquoise,7A
AT4G22380.1,turquoise,7A
AT4G22475.1,turquoise,7A
AT4G22570.1,turquoise,7A
AT4G22570.2,turquoise,7A
AT4G22890.3,turquoise,7A
AT4G22890.4,turquoise,7A
AT4G22890.5,turquoise,7A
AT4G23670.1,turquoise,7A
AT4G23680.1,turquoise,7A
AT4G24120.1,turquoise,7A
AT4G24130.1,turquoise,7A
AT4G24270.2,turquoise,7A
AT4G24280.1,turquoise,7A
AT4G24700.1,turquoise,7A
AT4G24830.1,turquoise,7A
AT4G25300.1,turquoise,7A
AT4G25340.1,turquoise,7A
AT4G25630.1,turquoise,7A
AT4G25730.1,turquoise,7A
AT4G25890.1,turquoise,7A
AT4G25960.1,turquoise,7A
AT4G26110.1,turquoise,7A
AT4G26190.1,turquoise,7A
AT4G26300.4,turquoise,7A
AT4G26480.1,turquoise,7A
AT4G26600.1,turquoise,7A
AT4G26780.1,turquoise,7A
AT4G26870.1,turquoise,7A
AT4G26900.1,turquoise,7A
AT4G27010.2,turquoise,7A
AT4G27070.1,turquoise,7A
AT4G27340.1,turquoise,7A
AT4G27350.1,turquoise,7A
AT4G27380.1,turquoise,7A
AT4G27585.1,turquoise,7A
AT4G28200.1,turquoise,7A
AT4G28290.2,turquoise,7A
AT4G28360.1,turquoise,7A
AT4G28450.1,turquoise,7A
AT4G28510.1,turquoise,7A
AT4G28610.1,turquoise,7A
AT4G29030.1,turquoise,7A
AT4G29060.1,turquoise,7A
AT4G29100.1,turquoise,7A
AT4G29410.1,turquoise,7A
AT4G29720.1,turquoise,7A
AT4G29730.1,turquoise,7A
AT4G30210.2,turquoise,7A
AT4G30530.1,turquoise,7A
AT4G30610.1,turquoise,7A
AT4G30680.1,turquoise,7A
AT4G30800.1,turquoise,7A
AT4G30930.1,turquoise,7A
AT4G30990.3,turquoise,7A
AT4G31360.1,turquoise,7A
AT4G31790.1,turquoise,7A
AT4G31810.1,turquoise,7A
AT4G31880.1,turquoise,7A
AT4G32070.1,turquoise,7A
AT4G32190.1,turquoise,7A
AT4G32420.1,turquoise,7A
AT4G32520.1,turquoise,7A
AT4G32570.1,turquoise,7A
AT4G32590.1,turquoise,7A
AT4G32720.1,turquoise,7A
AT4G33110.1,turquoise,7A
AT4G33550.2,turquoise,7A
AT4G33760.1,turquoise,7A
AT4G34000.1,turquoise,7A
AT4G34150.1,turquoise,7A
AT4G34360.1,turquoise,7A
AT4G34710.1,turquoise,7A
AT4G34910.1,turquoise,7A
AT4G35250.1,turquoise,7A
AT4G36020.3,turquoise,7A
AT4G36240.1,turquoise,7A
AT4G37090.1,turquoise,7A
AT4G37430.1,turquoise,7A
AT4G37540.1,turquoise,7A
AT4G37550.1,turquoise,7A
AT4G37550.2,turquoise,7A
AT4G37590.1,turquoise,7A
AT4G37760.1,turquoise,7A
AT4G37910.1,turquoise,7A
AT4G38100.1,turquoise,7A
AT4G38420.1,turquoise,7A
AT4G38660.1,turquoise,7A
AT4G38710.1,turquoise,7A
AT4G38810.2,turquoise,7A
AT4G38970.1,turquoise,7A
AT4G39300.1,turquoise,7A
AT4G39320.1,turquoise,7A
AT4G39470.1,turquoise,7A
AT4G39940.1,turquoise,7A
AT4G40000.1,turquoise,7A
AT5G00870.1,turquoise,7A
AT5G01290.1,turquoise,7A
AT5G01500.1,turquoise,7A
AT5G01810.1,turquoise,7A
AT5G02050.1,turquoise,7A
AT5G02120.1,turquoise,7A
AT5G02230.1,turquoise,7A
AT5G02400.1,turquoise,7A
AT5G02590.1,turquoise,7A
AT5G02610.1,turquoise,7A
AT5G02840.1,turquoise,7A
AT5G03380.1,turquoise,7A
AT5G03555.1,turquoise,7A
AT5G03740.1,turquoise,7A
AT5G03760.1,turquoise,7A
AT5G04130.1,turquoise,7A
AT5G04430.1,turquoise,7A
AT5G04590.1,turquoise,7A
AT5G04600.1,turquoise,7A
AT5G04895.1,turquoise,7A
AT5G04950.1,turquoise,7A
AT5G05450.1,turquoise,7A
AT5G05540.1,turquoise,7A
AT5G05990.1,turquoise,7A
AT5G06110.1,turquoise,7A
AT5G06220.2,turquoise,7A
AT5G06220.3,turquoise,7A
AT5G06360.1,turquoise,7A
AT5G06550.1,turquoise,7A
AT5G07180.1,turquoise,7A
AT5G07460.1,turquoise,7A
AT5G07700.2,turquoise,7A
AT5G08180.2,turquoise,7A
AT5G08360.1,turquoise,7A
AT5G08430.1,turquoise,7A
AT5G08620.1,turquoise,7A
AT5G09380.2,turquoise,7A
AT5G09420.1,turquoise,7A
AT5G09650.1,turquoise,7A
AT5G10010.1,turquoise,7A
AT5G10030.1,turquoise,7A
AT5G10150.1,turquoise,7A
AT5G10170.1,turquoise,7A
AT5G10920.1,turquoise,7A
AT5G11160.1,turquoise,7A
AT5G11170.1,turquoise,7A
AT5G11240.1,turquoise,7A
AT5G11270.1,turquoise,7A
AT5G11650.1,turquoise,7A
AT5G11700.2,turquoise,7A
AT5G11880.1,turquoise,7A
AT5G11930.1,turquoise,7A
AT5G12220.1,turquoise,7A
AT5G12860.1,turquoise,7A
AT5G13100.1,turquoise,7A
AT5G13120.1,turquoise,7A
AT5G13420.1,turquoise,7A
AT5G13490.1,turquoise,7A
AT5G13550.1,turquoise,7A
AT5G13630.2,turquoise,7A
AT5G13680.1,turquoise,7A
AT5G13770.1,turquoise,7A
AT5G14050.1,turquoise,7A
AT5G14060.1,turquoise,7A
AT5G14060.3,turquoise,7A
AT5G14520.1,turquoise,7A
AT5G14580.1,turquoise,7A
AT5G14600.1,turquoise,7A
AT5G14660.1,turquoise,7A
AT5G14740.6,turquoise,7A
AT5G15090.1,turquoise,7A
AT5G15440.1,turquoise,7A
AT5G15550.1,turquoise,7A
AT5G15600.1,turquoise,7A
AT5G15610.2,turquoise,7A
AT5G15750.1,turquoise,7A
AT5G15810.1,turquoise,7A
AT5G15850.1,turquoise,7A
AT5G15910.1,turquoise,7A
AT5G15920.1,turquoise,7A
AT5G15950.1,turquoise,7A
AT5G16070.1,turquoise,7A
AT5G16540.4,turquoise,7A
AT5G16750.1,turquoise,7A
AT5G17270.1,turquoise,7A
AT5G17300.1,turquoise,7A
AT5G17650.1,turquoise,7A
AT5G17890.1,turquoise,7A
AT5G17930.1,turquoise,7A
AT5G17980.1,turquoise,7A
AT5G18230.1,turquoise,7A
AT5G18440.1,turquoise,7A
AT5G18670.1,turquoise,7A
AT5G18820.1,turquoise,7A
AT5G19220.1,turquoise,7A
AT5G19300.1,turquoise,7A
AT5G19600.1,turquoise,7A
AT5G19760.1,turquoise,7A
AT5G19820.1,turquoise,7A
AT5G20160.1,turquoise,7A
AT5G20200.1,turquoise,7A
AT5G20380.1,turquoise,7A
AT5G20490.2,turquoise,7A
AT5G20600.1,turquoise,7A
AT5G21280.1,turquoise,7A
AT5G22100.1,turquoise,7A
AT5G22320.1,turquoise,7A
AT5G22330.1,turquoise,7A
AT5G22440.1,turquoise,7A
AT5G22650.2,turquoise,7A
AT5G22860.1,turquoise,7A
AT5G23010.1,turquoise,7A
AT5G23060.1,turquoise,7A
AT5G23070.1,turquoise,7A
AT5G23250.1,turquoise,7A
AT5G23690.1,turquoise,7A
AT5G23730.1,turquoise,7A
AT5G24840.1,turquoise,7A
AT5G25080.1,turquoise,7A
AT5G25140.1,turquoise,7A
AT5G25590.1,turquoise,7A
AT5G25757.1,turquoise,7A
AT5G25780.1,turquoise,7A
AT5G26110.1,turquoise,7A
AT5G26200.1,turquoise,7A
AT5G26830.1,turquoise,7A
AT5G26860.1,turquoise,7A
AT5G27120.1,turquoise,7A
AT5G27620.1,turquoise,7A
AT5G27640.1,turquoise,7A
AT5G27990.2,turquoise,7A
AT5G29000.2,turquoise,7A
AT5G33320.1,turquoise,7A
AT5G35490.1,turquoise,7A
AT5G37190.1,turquoise,7A
AT5G37475.1,turquoise,7A
AT5G38720.1,turquoise,7A
AT5G38890.1,turquoise,7A
AT5G39660.1,turquoise,7A
AT5G39710.1,turquoise,7A
AT5G39850.1,turquoise,7A
AT5G40200.1,turquoise,7A
AT5G40380.1,turquoise,7A
AT5G40390.1,turquoise,7A
AT5G40480.1,turquoise,7A
AT5G40850.2,turquoise,7A
AT5G41010.1,turquoise,7A
AT5G41020.1,turquoise,7A
AT5G41070.1,turquoise,7A
AT5G41190.1,turquoise,7A
AT5G41790.2,turquoise,7A
AT5G42070.1,turquoise,7A
AT5G42100.1,turquoise,7A
AT5G42700.1,turquoise,7A
AT5G42720.1,turquoise,7A
AT5G42810.1,turquoise,7A
AT5G43140.1,turquoise,7A
AT5G43150.1,turquoise,7A
AT5G43630.1,turquoise,7A
AT5G43630.4,turquoise,7A
AT5G43960.1,turquoise,7A
AT5G44000.1,turquoise,7A
AT5G44050.1,turquoise,7A
AT5G44490.2,turquoise,7A
AT5G44510.4,turquoise,7A
AT5G44670.1,turquoise,7A
AT5G44720.1,turquoise,7A
AT5G44780.1,turquoise,7A
AT5G44780.2,turquoise,7A
AT5G44785.1,turquoise,7A
AT5G44930.1,turquoise,7A
AT5G45280.2,turquoise,7A
AT5G45430.1,turquoise,7A
AT5G45960.1,turquoise,7A
AT5G46160.1,turquoise,7A
AT5G46430.2,turquoise,7A
AT5G46550.1,turquoise,7A
AT5G46580.1,turquoise,7A
AT5G46840.1,turquoise,7A
AT5G46910.1,turquoise,7A
AT5G47210.1,turquoise,7A
AT5G47550.1,turquoise,7A
AT5G47560.1,turquoise,7A
AT5G47610.1,turquoise,7A
AT5G47880.1,turquoise,7A
AT5G48240.1,turquoise,7A
AT5G48540.1,turquoise,7A
AT5G48760.1,turquoise,7A
AT5G49100.1,turquoise,7A
AT5G50100.1,turquoise,7A
AT5G50310.1,turquoise,7A
AT5G50810.1,turquoise,7A
AT5G51220.1,turquoise,7A
AT5G51460.1,turquoise,7A
AT5G51460.4,turquoise,7A
AT5G51540.1,turquoise,7A
AT5G51720.1,turquoise,7A
AT5G52050.1,turquoise,7A
AT5G52060.1,turquoise,7A
AT5G52280.1,turquoise,7A
AT5G52380.1,turquoise,7A
AT5G52470.1,turquoise,7A
AT5G52520.1,turquoise,7A
AT5G52570.1,turquoise,7A
AT5G52820.1,turquoise,7A
AT5G53070.1,turquoise,7A
AT5G53540.1,turquoise,7A
AT5G54100.1,turquoise,7A
AT5G54110.1,turquoise,7A
AT5G54130.2,turquoise,7A
AT5G54590.2,turquoise,7A
AT5G54910.1,turquoise,7A
AT5G55220.1,turquoise,7A
AT5G55380.1,turquoise,7A
AT5G55480.1,turquoise,7A
AT5G55570.1,turquoise,7A
AT5G55790.2,turquoise,7A
AT5G55920.1,turquoise,7A
AT5G56090.1,turquoise,7A
AT5G56710.1,turquoise,7A
AT5G56890.1,turquoise,7A
AT5G56950.1,turquoise,7A
AT5G57120.1,turquoise,7A
AT5G57120.2,turquoise,7A
AT5G57180.2,turquoise,7A
AT5G57280.1,turquoise,7A
AT5G57290.2,turquoise,7A
AT5G57390.1,turquoise,7A
AT5G57610.1,turquoise,7A
AT5G57870.1,turquoise,7A
AT5G57990.1,turquoise,7A
AT5G58420.1,turquoise,7A
AT5G58450.2,turquoise,7A
AT5G58870.1,turquoise,7A
AT5G59240.1,turquoise,7A
AT5G59430.2,turquoise,7A
AT5G59920.1,turquoise,7A
AT5G60030.1,turquoise,7A
AT5G60040.1,turquoise,7A
AT5G60730.1,turquoise,7A
AT5G60960.1,turquoise,7A
AT5G60990.1,turquoise,7A
AT5G61020.2,turquoise,7A
AT5G61030.1,turquoise,7A
AT5G61130.1,turquoise,7A
AT5G61330.1,turquoise,7A
AT5G62050.1,turquoise,7A
AT5G62130.3,turquoise,7A
AT5G62220.1,turquoise,7A
AT5G62270.2,turquoise,7A
AT5G62370.1,turquoise,7A
AT5G62440.1,turquoise,7A
AT5G62470.2,turquoise,7A
AT5G63550.1,turquoise,7A
AT5G63700.1,turquoise,7A
AT5G63980.1,turquoise,7A
AT5G64580.1,turquoise,7A
AT5G64630.2,turquoise,7A
AT5G64670.1,turquoise,7A
AT5G64930.1,turquoise,7A
AT5G64940.1,turquoise,7A
AT5G64940.2,turquoise,7A
AT5G65140.1,turquoise,7A
AT5G65380.1,turquoise,7A
AT5G65450.2,turquoise,7A
AT5G65900.1,turquoise,7A
AT5G66270.1,turquoise,7A
AT5G66540.1,turquoise,7A
AT5G66730.1,turquoise,7A
AT5G66740.1,turquoise,7A
AT5G66750.1,turquoise,7A
AT5G67140.1,turquoise,7A
AT5G67200.1,turquoise,7A
AT5G67240.1,turquoise,7A
AT5G67385.1,turquoise,7A
AT5G67440.1,turquoise,7A
AT5G67510.1,turquoise,7A
AT5G67630.1,turquoise,7A
AT1G01320.3,yellow,8A
AT1G01715.1,yellow,8A
AT1G02705.1,yellow,8A
AT1G02710.1,yellow,8A
AT1G03055.1,yellow,8A
AT1G03270.1,yellow,8A
AT1G03820.1,yellow,8A
AT1G03940.1,yellow,8A
AT1G04130.1,yellow,8A
AT1G04160.1,yellow,8A
AT1G04247.1,yellow,8A
AT1G04350.1,yellow,8A
AT1G04353.1,yellow,8A
AT1G04520.1,yellow,8A
AT1G05557.1,yellow,8A
AT1G05690.1,yellow,8A
AT1G05710.3,yellow,8A
AT1G05900.2,yellow,8A
AT1G05910.1,yellow,8A
AT1G06000.1,yellow,8A
AT1G06002.1,yellow,8A
AT1G06227.1,yellow,8A
AT1G06550.1,yellow,8A
AT1G06730.1,yellow,8A
AT1G06960.6,yellow,8A
AT1G07010.1,yellow,8A
AT1G07200.2,yellow,8A
AT1G07840.1,yellow,8A
AT1G08230.2,yellow,8A
AT1G08477.1,yellow,8A
AT1G09340.1,yellow,8A
AT1G09812.1,yellow,8A
AT1G10470.1,yellow,8A
AT1G10490.2,yellow,8A
AT1G10650.1,yellow,8A
AT1G11720.2,yellow,8A
AT1G12110.1,yellow,8A
AT1G12200.1,yellow,8A
AT1G12370.2,yellow,8A
AT1G12430.1,yellow,8A
AT1G12750.3,yellow,8A
AT1G13220.3,yellow,8A
AT1G13350.3,yellow,8A
AT1G13440.2,yellow,8A
AT1G14690.2,yellow,8A
AT1G15060.3,yellow,8A
AT1G15440.1,yellow,8A
AT1G16080.1,yellow,8A
AT1G16220.1,yellow,8A
AT1G16520.1,yellow,8A
AT1G16970.1,yellow,8A
AT1G17050.1,yellow,8A
AT1G17220.1,yellow,8A
AT1G17360.1,yellow,8A
AT1G17370.1,yellow,8A
AT1G18750.4,yellow,8A
AT1G19140.1,yellow,8A
AT1G19640.1,yellow,8A
AT1G19920.1,yellow,8A
AT1G19950.1,yellow,8A
AT1G19970.1,yellow,8A
AT1G20470.1,yellow,8A
AT1G20950.1,yellow,8A
AT1G21880.2,yellow,8A
AT1G22950.1,yellow,8A
AT1G23205.1,yellow,8A
AT1G23310.1,yellow,8A
AT1G23330.1,yellow,8A
AT1G23740.1,yellow,8A
AT1G23880.1,yellow,8A
AT1G24100.1,yellow,8A
AT1G24280.1,yellow,8A
AT1G25510.1,yellow,8A
AT1G26470.1,yellow,8A
AT1G26520.1,yellow,8A
AT1G26560.1,yellow,8A
AT1G28400.1,yellow,8A
AT1G28610.2,yellow,8A
AT1G29030.1,yellow,8A
AT1G29170.1,yellow,8A
AT1G29320.2,yellow,8A
AT1G29720.1,yellow,8A
AT1G30400.1,yellow,8A
AT1G30530.1,yellow,8A
AT1G30590.2,yellow,8A
AT1G31190.1,yellow,8A
AT1G31440.1,yellow,8A
AT1G31650.1,yellow,8A
AT1G31910.1,yellow,8A
AT1G32080.1,yellow,8A
AT1G32240.1,yellow,8A
AT1G32380.1,yellow,8A
AT1G32440.1,yellow,8A
AT1G32520.1,yellow,8A
AT1G33110.1,yellow,8A
AT1G33260.1,yellow,8A
AT1G35510.1,yellow,8A
AT1G36160.2,yellow,8A
AT1G36280.1,yellow,8A
AT1G36730.1,yellow,8A
AT1G37130.1,yellow,8A
AT1G41830.1,yellow,8A
AT1G42550.1,yellow,8A
AT1G42970.1,yellow,8A
AT1G43605.1,yellow,8A
AT1G45191.4,yellow,8A
AT1G47900.1,yellow,8A
AT1G48040.1,yellow,8A
AT1G48600.1,yellow,8A
AT1G48650.1,yellow,8A
AT1G48745.1,yellow,8A
AT1G48750.1,yellow,8A
AT1G48850.1,yellow,8A
AT1G49200.1,yellow,8A
AT1G49380.1,yellow,8A
AT1G49600.1,yellow,8A
AT1G50180.1,yellow,8A
AT1G50250.1,yellow,8A
AT1G50450.1,yellow,8A
AT1G51680.1,yellow,8A
AT1G51745.1,yellow,8A
AT1G52000.1,yellow,8A
AT1G52410.2,yellow,8A
AT1G55480.1,yellow,8A
AT1G56170.1,yellow,8A
AT1G56180.1,yellow,8A
AT1G56650.1,yellow,8A
AT1G56670.1,yellow,8A
AT1G58360.1,yellow,8A
AT1G58520.2,yellow,8A
AT1G60270.1,yellow,8A
AT1G60270.2,yellow,8A
AT1G60550.1,yellow,8A
AT1G60620.1,yellow,8A
AT1G61210.2,yellow,8A
AT1G61640.1,yellow,8A
AT1G62250.1,yellow,8A
AT1G62540.1,yellow,8A
AT1G62560.1,yellow,8A
AT1G62560.2,yellow,8A
AT1G62660.1,yellow,8A
AT1G62750.1,yellow,8A
AT1G62850.2,yellow,8A
AT1G63420.1,yellow,8A
AT1G63770.5,yellow,8A
AT1G64770.1,yellow,8A
AT1G64780.1,yellow,8A
AT1G64970.1,yellow,8A
AT1G65030.1,yellow,8A
AT1G65060.1,yellow,8A
AT1G65080.1,yellow,8A
AT1G65490.1,yellow,8A
AT1G66070.1,yellow,8A
AT1G66140.1,yellow,8A
AT1G66840.1,yellow,8A
at1g67195,yellow,8A
AT1G67470.1,yellow,8A
AT1G68010.1,yellow,8A
AT1G68130.1,yellow,8A
AT1G68238.1,yellow,8A
AT1G68520.1,yellow,8A
AT1G68570.1,yellow,8A
AT1G68725.1,yellow,8A
AT1G69252.1,yellow,8A
AT1G69295.1,yellow,8A
AT1G70000.1,yellow,8A
AT1G70250.1,yellow,8A
AT1G70660.1,yellow,8A
AT1G70700.1,yellow,8A
AT1G71340.1,yellow,8A
AT1G71350.1,yellow,8A
AT1G71810.1,yellow,8A
AT1G71840.1,yellow,8A
AT1G71850.1,yellow,8A
AT1G71880.1,yellow,8A
AT1G72130.2,yellow,8A
AT1G72560.3,yellow,8A
AT1G72770.1,yellow,8A
AT1G73060.1,yellow,8A
AT1G73110.1,yellow,8A
AT1G73180.1,yellow,8A
AT1G73350.4,yellow,8A
AT1G73360.1,yellow,8A
AT1G73590.1,yellow,8A
AT1G73960.1,yellow,8A
AT1G73990.1,yellow,8A
AT1G74456.1,yellow,8A
AT1G74750.3,yellow,8A
AT1G76120.1,yellow,8A
AT1G76570.1,yellow,8A
AT1G77450.1,yellow,8A
AT1G77590.1,yellow,8A
AT1G77740.1,yellow,8A
AT1G77990.1,yellow,8A
AT1G78050.1,yellow,8A
AT1G78060.1,yellow,8A
AT1G78100.1,yellow,8A
AT1G78180.1,yellow,8A
AT1G78290.2,yellow,8A
AT1G78510.1,yellow,8A
AT1G78570.1,yellow,8A
AT1G78580.3,yellow,8A
AT1G79270.1,yellow,8A
AT1G79270.4,yellow,8A
AT1G79520.1,yellow,8A
AT1G79880.1,yellow,8A
AT1G79920.1,yellow,8A
